ATTENDANCE,WAIT TIME,START OF 1 RIDE FOR ATTRACTION,ATTRACTION,ATTENDANCE 15 MIN,GUEST CARRIED,DATE,EXACT START RIDE 1,MEAN GUEST CARRIED,PEOPLE IN LINE,PEOPLE INSIDE ATTRACTION,BIN
44942.37144570541,5.0,2022-08-01 16:45:00,Crazy Dance,39515.229878048274,0.0,2022-08-01,16:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 21:30:00,Water Ride,17096.261807376497,147.0,2022-08-01,21:30:00,138.1875,92.0,138.0,"[90, 105)"
44942.37144570541,5.0,2022-08-01 10:15:00,Crazy Dance,1000.002294432668,0.0,2022-08-01,10:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,15.0,2022-08-01 10:00:00,Spinning Coaster,1000.000557914214,252.0,2022-08-01,10:00:00,239.77777777777777,0.0,240.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 18:30:00,Inverted Coaster,41987.6213450425,0.0,2022-08-01,18:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,15.0,2022-08-01 20:30:00,Dizzy Dropper,25101.24671120005,82.0,2022-08-01,20:30:00,99.0,0.0,99.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 09:00:00,Circus Train,1000.0,0.0,2022-08-01,09:00:00,9.88888888888889,0.0,10.0,"[0, 15)"
44942.37144570541,30.0,2022-08-01 18:00:00,Vertical Drop,44444.964974632734,239.0,2022-08-01,18:00:00,250.35294117647058,250.0,250.0,"[240, 255)"
44942.37144570541,5.0,2022-08-01 20:15:00,Circus Train,27295.535646360608,237.0,2022-08-01,20:15:00,231.64705882352942,0.0,232.0,"[0, 15)"
44942.37144570541,15.0,2022-08-01 12:00:00,Bumper Cars,1006.2376552559006,183.0,2022-08-01,12:00:00,182.05555555555554,0.0,182.0,"[0, 15)"
44942.37144570541,15.0,2022-08-01 15:30:00,Superman Ride,18565.21316112409,155.0,2022-08-01,15:30:00,175.61111111111111,0.0,176.0,"[0, 15)"
44942.37144570541,35.0,2022-08-01 12:30:00,Spiral Slide,1035.332622447555,18.0,2022-08-01,12:30:00,31.444444444444443,42.0,31.0,"[30, 45)"
44942.37144570541,20.0,2022-08-01 12:15:00,Merry Go Round,1015.2505723729208,384.0,2022-08-01,12:15:00,346.5,116.0,346.0,"[105, 120)"
44942.37144570541,25.0,2022-08-01 16:00:00,Go-Karts,27641.702968481128,313.0,2022-08-01,16:00:00,304.22222222222223,203.0,304.0,"[195, 210)"
44942.37144570541,5.0,2022-08-01 09:15:00,Haunted House,1000.0000030364906,182.0,2022-08-01,09:15:00,113.11111111111111,0.0,113.0,"[0, 15)"
44942.37144570541,40.0,2022-08-01 11:30:00,Inverted Coaster,1000.8838446885331,194.0,2022-08-01,11:30:00,210.38888888888889,351.0,210.0,"[345, 360)"
44942.37144570541,20.0,2022-08-01 14:45:00,Dizzy Dropper,7964.117397285284,65.0,2022-08-01,14:45:00,93.61111111111111,31.0,94.0,"[30, 45)"
44942.37144570541,25.0,2022-08-01 12:45:00,Flying Coaster,1077.643067927418,488.0,2022-08-01,12:45:00,544.5,363.0,544.0,"[360, 375)"
44942.37144570541,50.0,2022-08-01 11:15:00,Free Fall,1000.305287899274,44.0,2022-08-01,11:15:00,40.27777777777778,94.0,40.0,"[90, 105)"
44942.37144570541,10.0,2022-08-01 22:45:00,Spinning Coaster,9592.48759118281,11.0,2022-08-01,22:45:00,31.470588235294116,0.0,31.0,"[0, 15)"
44942.37144570541,55.0,2022-08-01 12:45:00,Swing Ride,1077.643067927418,88.0,2022-08-01,12:45:00,90.47058823529412,241.0,90.0,"[240, 255)"
44942.37144570541,15.0,2022-08-01 17:30:00,Flying Coaster,44788.40285819899,394.0,2022-08-01,17:30:00,435.27777777777777,0.0,435.0,"[0, 15)"
44942.37144570541,35.0,2022-08-01 21:30:00,Zipline,17096.261807376497,69.0,2022-08-01,21:30:00,61.0,81.0,61.0,"[75, 90)"
44942.37144570541,5.0,2022-08-01 11:45:00,Circus Train,1002.4149480337078,257.0,2022-08-01,11:45:00,234.66666666666666,0.0,235.0,"[0, 15)"
44942.37144570541,45.0,2022-08-01 17:00:00,Zipline,42119.48109595116,62.0,2022-08-01,17:00:00,60.1764705882353,120.0,60.0,"[120, 135)"
44942.37144570541,15.0,2022-08-01 17:45:00,Haunted House,44942.37144570541,115.0,2022-08-01,17:45:00,136.88235294117646,0.0,137.0,"[0, 15)"
44942.37144570541,15.0,2022-08-01 19:15:00,Spinning Coaster,36205.68446326215,295.0,2022-08-01,19:15:00,259.70588235294116,0.0,260.0,"[0, 15)"
44942.37144570541,55.0,2022-08-01 16:45:00,Giant Wheel,39515.229878048274,288.0,2022-08-01,16:45:00,275.3125,734.0,275.0,"[720, 735)"
44942.37144570541,10.0,2022-08-01 21:45:00,Bungee Jump,15353.011909387533,215.0,2022-08-01,21:45:00,159.94444444444446,0.0,160.0,"[0, 15)"
44942.37144570541,40.0,2022-08-01 11:15:00,Vertical Drop,1000.305287899274,207.0,2022-08-01,11:15:00,237.53846153846155,396.0,238.0,"[390, 405)"
44942.37144570541,40.0,2022-08-01 12:15:00,Vertical Drop,1015.2505723729208,249.0,2022-08-01,12:15:00,218.0,363.0,218.0,"[360, 375)"
44942.37144570541,5.0,2022-08-01 10:00:00,Kiddie Coaster,1000.000557914214,116.0,2022-08-01,10:00:00,122.73334666666666,0.0,123.0,"[0, 15)"
44942.37144570541,20.0,2022-08-01 19:00:00,Spinning Coaster,38302.308297904805,300.0,2022-08-01,19:00:00,280.1111111111111,93.0,280.0,"[90, 105)"
44942.37144570541,35.0,2022-08-01 12:30:00,Drop Tower,1035.332622447555,82.0,2022-08-01,12:30:00,96.16666666666667,128.0,96.0,"[120, 135)"
44942.37144570541,15.0,2022-08-01 15:15:00,Superman Ride,14455.95163348344,237.0,2022-08-01,15:15:00,177.22222222222223,0.0,177.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 19:30:00,Crazy Dance,34017.31582091928,0.0,2022-08-01,19:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 12:15:00,Flying Coaster,1015.2505723729208,493.0,2022-08-01,12:15:00,545.5,364.0,546.0,"[360, 375)"
44942.37144570541,40.0,2022-08-01 14:30:00,Zipline,5690.641149876816,90.0,2022-08-01,14:30:00,63.27777777777778,105.0,63.0,"[105, 120)"
44942.37144570541,25.0,2022-08-01 12:30:00,Inverted Coaster,1035.332622447555,185.0,2022-08-01,12:30:00,198.05882352941177,132.0,198.0,"[120, 135)"
44942.37144570541,60.0,2022-08-01 12:15:00,Giant Wheel,1015.2505723729208,206.0,2022-08-01,12:15:00,275.3529411764706,826.0,275.0,"[825, 840)"
44942.37144570541,5.0,2022-08-01 10:15:00,Rapids Ride,1000.002294432668,88.0002,2022-08-01,10:15:00,154.00005,0.0,154.0,"[0, 15)"
44942.37144570541,20.0,2022-08-01 10:00:00,Drop Tower,1000.000557914214,94.0,2022-08-01,10:00:00,111.94444444444444,37.0,112.0,"[30, 45)"
44942.37144570541,25.0,2022-08-01 18:45:00,Bungee Jump,40252.70153318178,201.0,2022-08-01,18:45:00,229.47058823529412,153.0,229.0,"[150, 165)"
44942.37144570541,20.0,2022-08-01 09:45:00,Inverted Coaster,1000.0001217193994,132.0,2022-08-01,09:45:00,107.1875,36.0,107.0,"[30, 45)"
44942.37144570541,-0.0,2022-08-01 22:45:00,Circus Train,9592.48759118281,0.0,2022-08-01,22:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,55.0,2022-08-01 14:15:00,Free Fall,4018.351850248393,23.0,2022-08-01,14:15:00,37.888888888888886,101.0,38.0,"[90, 105)"
44942.37144570541,10.0,2022-08-01 09:00:00,Dizzy Dropper,1000.0,105.0,2022-08-01,09:00:00,98.16666666666667,0.0,98.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 20:15:00,Kiddie Coaster,27295.535646360608,0.0,2022-08-01,20:15:00,64.47220555555556,0.0,64.0,"[0, 15)"
44942.37144570541,20.0,2022-08-01 15:30:00,Bumper Cars,18565.21316112409,198.0,2022-08-01,15:30:00,180.2941176470588,60.0,180.0,"[60, 75)"
44942.37144570541,15.0,2022-08-01 18:45:00,Superman Ride,40252.70153318178,199.0,2022-08-01,18:45:00,172.5,0.0,172.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 14:45:00,Spiral Slide,7964.117397285284,35.0,2022-08-01,14:45:00,30.61111111111111,20.0,31.0,"[15, 30)"
44942.37144570541,10.0,2022-08-01 21:15:00,Bungee Jump,18952.727029707465,222.0,2022-08-01,21:15:00,188.7058823529412,0.0,189.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-01 21:15:00,Giga Coaster,18952.727029707465,0.0,2022-08-01,21:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-01 22:15:00,Kiddie Coaster,12227.002603855375,0.0,2022-08-01,22:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 19:15:00,Crazy Dance,36205.68446326215,0.0,2022-08-01,19:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-01 11:15:00,Himalaya Ride,1000.305287899274,0.0,2022-08-01,11:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 22:00:00,Giga Coaster,13728.821183179054,0.0,2022-08-01,22:00:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,35.0,2022-08-01 14:00:00,Spiral Slide,2853.492913178954,42.0,2022-08-01,14:00:00,34.05555555555556,45.0,34.0,"[45, 60)"
44942.37144570541,20.0,2022-08-01 17:00:00,Bungee Jump,42119.48109595116,224.0,2022-08-01,17:00:00,227.0,76.0,227.0,"[75, 90)"
44942.37144570541,5.0,2022-08-01 12:30:00,Oz Theatre,1035.332622447555,72.0,2022-08-01,12:30:00,91.88888888888889,0.0,92.0,"[0, 15)"
44942.37144570541,10.0,2022-08-01 20:00:00,Merry Go Round,29530.13962731668,265.0,2022-08-01,20:00:00,238.0625,0.0,238.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 11:45:00,Haunted House,1002.4149480337078,118.0,2022-08-01,11:45:00,113.05882352941177,75.0,113.0,"[75, 90)"
44942.37144570541,40.0,2022-08-01 13:45:00,Drop Tower,2085.0666381131123,100.0,2022-08-01,13:45:00,88.0,147.0,88.0,"[135, 150)"
44942.37144570541,15.0,2022-08-01 17:15:00,Bumper Cars,43872.32177475855,173.0,2022-08-01,17:15:00,174.88888888888889,0.0,175.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 17:45:00,Inverted Coaster,44942.37144570541,1.0,2022-08-01,17:45:00,0.5,0.0,0.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 10:30:00,Inverted Coaster,1000.0086576742412,172.0,2022-08-01,10:30:00,204.58823529411765,136.0,205.0,"[135, 150)"
44942.37144570541,25.0,2022-08-01 11:45:00,Spiral Slide,1002.4149480337078,46.0,2022-08-01,11:45:00,29.88888888888889,20.0,30.0,"[15, 30)"
44942.37144570541,5.0,2022-08-01 12:15:00,Kiddie Coaster,1015.2505723729208,189.0,2022-08-01,12:15:00,213.61111111111111,0.0,214.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 15:45:00,Flying Coaster,23041.209667808314,496.0,2022-08-01,15:45:00,497.7647058823529,332.0,498.0,"[330, 345)"
44942.37144570541,15.0,2022-08-01 11:00:00,Merry Go Round,1000.0993035118928,353.0,2022-08-01,11:00:00,347.6666666666667,0.0,348.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 18:00:00,Circus Train,44444.964974632734,330.0,2022-08-01,18:00:00,254.66666666666666,0.0,255.0,"[0, 15)"
44942.37144570541,35.0,2022-08-01 17:00:00,Drop Tower,42119.48109595116,88.0,2022-08-01,17:00:00,93.88235294117646,125.0,94.0,"[120, 135)"
44942.37144570541,5.0,2022-08-01 13:45:00,Oz Theatre,2085.0666381131123,99.0,2022-08-01,13:45:00,110.0,0.0,110.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 21:00:00,Water Ride,20913.840685340896,124.0,2022-08-01,21:00:00,138.0,92.0,138.0,"[90, 105)"
44942.37144570541,10.0,2022-08-01 21:15:00,Dizzy Dropper,18952.727029707465,94.0,2022-08-01,21:15:00,93.44444444444444,0.0,93.0,"[0, 15)"
44942.37144570541,15.0,2022-08-01 20:00:00,Dizzy Dropper,29530.13962731668,107.0,2022-08-01,20:00:00,102.6470588235294,0.0,103.0,"[0, 15)"
44942.37144570541,40.0,2022-08-01 19:30:00,Drop Tower,34017.31582091928,93.0,2022-08-01,19:30:00,96.94117647058823,162.0,97.0,"[150, 165)"
44942.37144570541,40.0,2022-08-01 10:00:00,Swing Ride,1000.000557914214,158.0,2022-08-01,10:00:00,134.27777777777777,224.0,134.0,"[210, 225)"
44942.37144570541,35.0,2022-08-01 14:15:00,Vertical Drop,4018.351850248393,119.0,2022-08-01,14:15:00,239.8,320.0,240.0,"[315, 330)"
44942.37144570541,5.0,2022-08-01 17:30:00,Spiral Slide,44788.40285819899,16.0,2022-08-01,17:30:00,19.055555555555557,0.0,19.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 11:00:00,Rapids Ride,1000.0993035118928,215.0,2022-08-01,11:00:00,201.27785555555556,0.0,201.0,"[0, 15)"
44942.37144570541,20.0,2022-08-01 18:00:00,Bungee Jump,44444.964974632734,232.0,2022-08-01,18:00:00,260.8125,87.0,261.0,"[75, 90)"
44942.37144570541,10.0,2022-08-01 16:30:00,Circus Train,36123.26021018167,302.0,2022-08-01,16:30:00,236.0,0.0,236.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-01 12:30:00,Himalaya Ride,1035.332622447555,0.0,2022-08-01,12:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,20.0,2022-08-01 09:00:00,Giant Wheel,1000.0,261.0,2022-08-01,09:00:00,309.3333333333333,103.0,309.0,"[90, 105)"
44942.37144570541,5.0,2022-08-01 12:45:00,Oz Theatre,1077.643067927418,117.0,2022-08-01,12:45:00,111.66666666666667,0.0,112.0,"[0, 15)"
44942.37144570541,20.0,2022-08-01 18:30:00,Spinning Coaster,41987.6213450425,236.0,2022-08-01,18:30:00,285.3333333333333,95.0,285.0,"[90, 105)"
44942.37144570541,10.0,2022-08-01 09:45:00,Superman Ride,1000.0001217193994,61.0,2022-08-01,09:45:00,75.58823529411765,0.0,76.0,"[0, 15)"
44942.37144570541,15.0,2022-08-01 19:45:00,Rapids Ride,31780.444361589867,186.0,2022-08-01,19:45:00,192.706,0.0,193.0,"[0, 15)"
44942.37144570541,15.0,2022-08-01 14:45:00,Superman Ride,7964.117397285284,172.0,2022-08-01,14:45:00,163.88888888888889,0.0,164.0,"[0, 15)"
44942.37144570541,10.0,2022-08-01 13:45:00,Circus Train,2085.0666381131123,260.0,2022-08-01,13:45:00,223.77777777777777,0.0,224.0,"[0, 15)"
44942.37144570541,15.0,2022-08-01 14:15:00,Superman Ride,4018.351850248393,198.0,2022-08-01,14:15:00,192.05555555555554,0.0,192.0,"[0, 15)"
44942.37144570541,60.0,2022-08-01 13:15:00,Giant Wheel,1321.0300427296502,302.0,2022-08-01,13:15:00,263.1875,790.0,263.0,"[780, 795)"
44942.37144570541,35.0,2022-08-01 19:00:00,Vertical Drop,38302.308297904805,237.0,2022-08-01,19:00:00,231.625,309.0,232.0,"[300, 315)"
44942.37144570541,15.0,2022-08-01 14:30:00,Superman Ride,5690.641149876816,138.0,2022-08-01,14:30:00,171.94444444444446,0.0,172.0,"[0, 15)"
44942.37144570541,40.0,2022-08-01 14:45:00,Roller Coaster,7964.117397285284,6.0,2022-08-01,14:45:00,12.470588235294118,21.0,12.0,"[15, 30)"
44942.37144570541,5.0,2022-08-01 22:15:00,Dizzy Dropper,12227.002603855375,0.0,2022-08-01,22:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 22:15:00,Roller Coaster,12227.002603855375,0.0,2022-08-01,22:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,50.0,2022-08-01 11:30:00,Swing Ride,1000.8838446885331,125.0,2022-08-01,11:30:00,103.52941176470588,242.0,104.0,"[240, 255)"
44942.37144570541,25.0,2022-08-01 16:00:00,Spiral Slide,27641.702968481128,43.0,2022-08-01,16:00:00,30.666666666666668,20.0,31.0,"[15, 30)"
44942.37144570541,25.0,2022-08-01 14:45:00,Rapids Ride,7964.117397285284,174.0,2022-08-01,14:45:00,192.8333888888889,129.0,193.0,"[120, 135)"
44942.37144570541,30.0,2022-08-01 12:00:00,Dizzy Dropper,1006.2376552559006,92.0,2022-08-01,12:00:00,87.55555555555556,88.0,88.0,"[75, 90)"
44942.37144570541,20.0,2022-08-01 17:45:00,Superman Ride,44942.37144570541,172.0,2022-08-01,17:45:00,199.2941176470588,66.0,199.0,"[60, 75)"
44942.37144570541,5.0,2022-08-01 19:15:00,Inverted Coaster,36205.68446326215,0.0,2022-08-01,19:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,15.0,2022-08-01 19:30:00,Bungee Jump,34017.31582091928,255.0,2022-08-01,19:30:00,243.41176470588235,0.0,243.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 21:45:00,Rapids Ride,15353.011909387533,0.0,2022-08-01,21:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,10.0,2022-08-01 10:00:00,Dizzy Dropper,1000.000557914214,126.0,2022-08-01,10:00:00,107.66666666666667,0.0,108.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 14:15:00,Spinning Coaster,4018.351850248393,209.0,2022-08-01,14:15:00,276.6111111111111,184.0,277.0,"[180, 195)"
44942.37144570541,50.0,2022-08-01 19:30:00,Giant Wheel,34017.31582091928,330.0,2022-08-01,19:30:00,309.9375,723.0,310.0,"[720, 735)"
44942.37144570541,40.0,2022-08-01 16:30:00,Drop Tower,36123.26021018167,83.0,2022-08-01,16:30:00,103.6470588235294,173.0,104.0,"[165, 180)"
44942.37144570541,5.0,2022-08-01 20:45:00,Himalaya Ride,22968.160564521742,0.0,2022-08-01,20:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 18:30:00,Water Ride,41987.6213450425,116.0,2022-08-01,18:30:00,125.6875,84.0,126.0,"[75, 90)"
44942.37144570541,30.0,2022-08-01 10:30:00,Zipline,1000.0086576742412,105.0,2022-08-01,10:30:00,72.94444444444444,73.0,73.0,"[60, 75)"
44942.37144570541,-0.0,2022-08-01 22:45:00,Kiddie Coaster,9592.48759118281,0.0,2022-08-01,22:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,35.0,2022-08-01 12:00:00,Drop Tower,1006.2376552559006,65.0,2022-08-01,12:00:00,92.38888888888889,123.0,92.0,"[120, 135)"
44942.37144570541,25.0,2022-08-01 13:45:00,Go-Karts,2085.0666381131123,290.0,2022-08-01,13:45:00,291.0,194.0,291.0,"[180, 195)"
44942.37144570541,-0.0,2022-08-01 17:30:00,Giga Coaster,44788.40285819899,0.0,2022-08-01,17:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 15:45:00,Spiral Slide,23041.209667808314,45.0,2022-08-01,15:45:00,30.77777777777778,21.0,31.0,"[15, 30)"
44942.37144570541,15.0,2022-08-01 18:30:00,Dizzy Dropper,41987.6213450425,98.0,2022-08-01,18:30:00,91.55555555555556,0.0,92.0,"[0, 15)"
44942.37144570541,15.0,2022-08-01 20:30:00,Rapids Ride,25101.24671120005,0.0,2022-08-01,20:30:00,1.4814888888888889,0.0,1.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 09:45:00,Kiddie Coaster,1000.0001217193994,24.0001,2022-08-01,09:45:00,82.40002,0.0,82.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 12:30:00,Flying Coaster,1035.332622447555,563.0,2022-08-01,12:30:00,545.4375,364.0,545.0,"[360, 375)"
44942.37144570541,15.0,2022-08-01 17:15:00,Dizzy Dropper,43872.32177475855,112.0,2022-08-01,17:15:00,106.94117647058823,0.0,107.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 22:45:00,Bumper Cars,9592.48759118281,0.0,2022-08-01,22:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 19:30:00,Water Ride,34017.31582091928,107.0,2022-08-01,19:30:00,122.25,82.0,122.0,"[75, 90)"
44942.37144570541,20.0,2022-08-01 21:15:00,Drop Tower,18952.727029707465,108.0,2022-08-01,21:15:00,101.70588235294117,34.0,102.0,"[30, 45)"
44942.37144570541,25.0,2022-08-01 17:30:00,Water Ride,44788.40285819899,87.0,2022-08-01,17:30:00,124.25,83.0,124.0,"[75, 90)"
44942.37144570541,15.0,2022-08-01 18:15:00,Dizzy Dropper,43420.131378672806,95.0,2022-08-01,18:15:00,89.88888888888889,0.0,90.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 14:30:00,Go-Karts,5690.641149876816,265.0,2022-08-01,14:30:00,275.5,184.0,276.0,"[180, 195)"
44942.37144570541,65.0,2022-08-01 15:30:00,Swing Ride,18565.21316112409,79.0,2022-08-01,15:30:00,83.27777777777777,278.0,83.0,"[270, 285)"
44942.37144570541,25.0,2022-08-01 13:00:00,Inverted Coaster,1161.9724162462849,233.0,2022-08-01,13:00:00,196.875,131.0,197.0,"[120, 135)"
44942.37144570541,5.0,2022-08-01 22:45:00,Giga Coaster,9592.48759118281,0.0,2022-08-01,22:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 17:15:00,Free Fall,43872.32177475855,31.0,2022-08-01,17:15:00,51.27777777777778,0.0,51.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 19:00:00,Rapids Ride,38302.308297904805,181.0,2022-08-01,19:00:00,191.94129411764706,128.0,192.0,"[120, 135)"
44942.37144570541,30.0,2022-08-01 22:30:00,Zipline,10848.568046298851,53.0,2022-08-01,22:30:00,72.0,72.0,72.0,"[60, 75)"
44942.37144570541,35.0,2022-08-01 17:45:00,Zipline,44942.37144570541,65.0,2022-08-01,17:45:00,66.05555555555556,88.0,66.0,"[75, 90)"
44942.37144570541,5.0,2022-08-01 20:00:00,Circus Train,29530.13962731668,204.0,2022-08-01,20:00:00,238.76470588235293,0.0,239.0,"[0, 15)"
44942.37144570541,20.0,2022-08-01 09:30:00,Drop Tower,1000.0000226352408,105.0,2022-08-01,09:30:00,111.22222222222223,37.0,111.0,"[30, 45)"
44942.37144570541,5.0,2022-08-01 21:15:00,Bumper Cars,18952.727029707465,170.0,2022-08-01,21:15:00,166.22222222222223,0.0,166.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 15:00:00,Oz Theatre,10890.53967179689,143.0,2022-08-01,15:00:00,114.66666666666667,0.0,115.0,"[0, 15)"
44942.37144570541,10.0,2022-08-01 22:00:00,Spiral Slide,13728.821183179054,0.0,2022-08-01,22:00:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,55.0,2022-08-01 11:30:00,Free Fall,1000.8838446885331,38.0,2022-08-01,11:30:00,46.27777777777778,123.0,46.0,"[120, 135)"
44942.37144570541,5.0,2022-08-01 22:15:00,Giga Coaster,12227.002603855375,0.0,2022-08-01,22:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 09:00:00,Merry Go Round,1000.0,0.0,2022-08-01,09:00:00,24.77777777777778,0.0,25.0,"[0, 15)"
44942.37144570541,10.0,2022-08-01 21:30:00,Flying Coaster,17096.261807376497,321.0,2022-08-01,21:30:00,316.52941176470586,0.0,317.0,"[0, 15)"
44942.37144570541,10.0,2022-08-01 10:00:00,Water Ride,1000.000557914214,143.0,2022-08-01,10:00:00,143.5625,0.0,144.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-01 21:45:00,Superman Ride,15353.011909387533,0.0,2022-08-01,21:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,25.0,2022-08-01 14:45:00,Inverted Coaster,7964.117397285284,191.0,2022-08-01,14:45:00,200.07142857142858,133.0,200.0,"[120, 135)"
44942.37144570541,20.0,2022-08-01 21:15:00,Water Ride,18952.727029707465,137.0,2022-08-01,21:15:00,142.5,48.0,142.0,"[45, 60)"
44942.37144570541,-0.0,2022-08-01 12:00:00,Himalaya Ride,1006.2376552559006,0.0,2022-08-01,12:00:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 22:15:00,Haunted House,12227.002603855375,0.0,2022-08-01,22:15:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,35.0,2022-08-01 11:45:00,Inverted Coaster,1002.4149480337078,169.0,2022-08-01,11:45:00,211.0,281.0,211.0,"[270, 285)"
44942.37144570541,25.0,2022-08-01 20:45:00,Vertical Drop,22968.160564521742,218.0,2022-08-01,20:45:00,234.625,156.0,235.0,"[150, 165)"
44942.37144570541,30.0,2022-08-01 11:00:00,Inverted Coaster,1000.0993035118928,198.0,2022-08-01,11:00:00,225.7058823529412,226.0,226.0,"[225, 240)"
44942.37144570541,25.0,2022-08-01 12:30:00,Bungee Jump,1035.332622447555,204.0,2022-08-01,12:30:00,207.0,138.0,207.0,"[135, 150)"
44942.37144570541,5.0,2022-08-01 22:15:00,Bungee Jump,12227.002603855375,115.0,2022-08-01,22:15:00,112.55555555555556,0.0,113.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 14:30:00,Oz Theatre,5690.641149876816,160.0,2022-08-01,14:30:00,128.11111111111111,0.0,128.0,"[0, 15)"
44942.37144570541,15.0,2022-08-01 17:45:00,Rapids Ride,44942.37144570541,218.0,2022-08-01,17:45:00,184.05561666666665,0.0,184.0,"[0, 15)"
44942.37144570541,10.0,2022-08-01 21:00:00,Dizzy Dropper,20913.840685340896,94.0,2022-08-01,21:00:00,111.05555555555556,0.0,111.0,"[0, 15)"
44942.37144570541,15.0,2022-08-01 17:45:00,Bungee Jump,44942.37144570541,220.0,2022-08-01,17:45:00,244.875,0.0,245.0,"[0, 15)"
44942.37144570541,60.0,2022-08-01 10:00:00,Free Fall,1000.000557914214,37.0,2022-08-01,10:00:00,28.2,85.0,28.0,"[75, 90)"
44942.37144570541,-0.0,2022-08-01 17:30:00,Himalaya Ride,44788.40285819899,0.0,2022-08-01,17:30:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,15.0,2022-08-01 19:45:00,Go-Karts,31780.444361589867,330.0,2022-08-01,19:45:00,322.0625,0.0,322.0,"[0, 15)"
44942.37144570541,-0.0,2022-08-01 21:45:00,Free Fall,15353.011909387533,0.0,2022-08-01,21:45:00,0.0,0.0,0.0,"[0, 15)"
44942.37144570541,5.0,2022-08-01 20:00:00,Oz Theatre,29530.13962731668,0.0,2022-08-01,20:00:00,0.0,0.0,0.0,"[0, 15)"
